FID,gid,NAAM,PLAATS,CATEGORIE,FUNCTIE,TYPE,STAAT,RMONNUMMER,TBGCNUMMER,INFOLINK,THUMBNAIL,HFDFUNCTIE,the_geom,FOTOGRAAF,FOTO_GROOT,BOUWJAAR
Molens.879,879,Aeolus,Wemeldinge,windmolen,koren- pelmolen,ronde stenen stellingmolen,bestaand,23489,03536,https://zoeken.allemolens.nl/tenbruggencatenummer/03536,https://images.memorix.nl/rce/thumb/350x350/a92331ee-01cf-f8fc-fb03-0596bc97e8dc.jpg,koren-/industriemolen,POINT (58797.99999970019 392595.00000237644),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/a92331ee-01cf-f8fc-fb03-0596bc97e8dc.jpg,1869
Molens.880,880,De Oude Molen,Colijnsplaat,windmolen,korenmolen,ronde stenen grondzeiler,bestaand,23777,03537,https://zoeken.allemolens.nl/tenbruggencatenummer/03537,https://images.memorix.nl/rce/thumb/350x350/76a8958f-23f7-9235-5b47-f4fe537b9c08.jpg,korenmolen,POINT (48838.00000005016 402041.99999569554),onbekend (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/76a8958f-23f7-9235-5b47-f4fe537b9c08.jpg,onbekend
Molens.881,881,Nooit Gedacht/Nieuwe Molen,Colijnsplaat,windmolen,korenmolen,ronde stenen stellingmolen,bestaand,23773,03538,https://zoeken.allemolens.nl/tenbruggencatenummer/03538,https://images.memorix.nl/rce/thumb/350x350/9e6ec47f-b3c5-b7e1-9e16-c334521a972c.jpg,korenmolen,POINT (48031.999999759995 402288.99999950203),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/9e6ec47f-b3c5-b7e1-9e16-c334521a972c.jpg,1864
Molens.882,882,De Korenbloem,Kortgene,windmolen,korenmolen,ronde stenen stellingmolen,bestaand,23771,03539,https://zoeken.allemolens.nl/tenbruggencatenummer/03539,https://images.memorix.nl/rce/thumb/350x350/db0714ed-66ec-c94b-5b0f-78e8a9fa6b94.jpg,korenmolen,POINT (45082.000000203654 398172.9999950187),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/db0714ed-66ec-c94b-5b0f-78e8a9fa6b94.jpg,1873
Molens.883,883,De Hoop,Wolphaartsdijk,windmolen,korenmolen,ronde stenen stellingmolen,bestaand,16453,03540,https://zoeken.allemolens.nl/tenbruggencatenummer/03540,https://images.memorix.nl/rce/thumb/350x350/b9c5e1b7-34aa-77e2-7955-067bb9ee39c3.jpg,korenmolen,POINT (46026.000000256885 394614.00000369526),onbekend (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/b9c5e1b7-34aa-77e2-7955-067bb9ee39c3.jpg,1808
Molens.884,884,De Onderneming,Wissenkerke,windmolen,korenmolen,ronde stenen stellingmolen,bestaand,39098,03541,https://zoeken.allemolens.nl/tenbruggencatenummer/03541,https://images.memorix.nl/rce/thumb/350x350/c120248c-c94e-b2b7-e4e3-2fc823fbabf5.jpg,korenmolen,POINT (41550.99999971529 400928.00000088173),Frank Terpstra (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/c120248c-c94e-b2b7-e4e3-2fc823fbabf5.jpg,1860
Molens.885,885,Landzigt,Wissenkerke,windmolen,korenmolen,ronde stenen grondzeiler,bestaand,39099,03543,https://zoeken.allemolens.nl/tenbruggencatenummer/03543,https://images.memorix.nl/rce/thumb/350x350/67e87586-676d-a41d-904a-deb45018ab17.jpg,korenmolen,POINT (40999.00000015632 400091.00000469503),onbekend (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/67e87586-676d-a41d-904a-deb45018ab17.jpg,1868
Molens.886,886,De Graanhalm,Gapinge,windmolen,korenmolen,ronde stenen stellingmolen,bestaand,37012,03545,https://zoeken.allemolens.nl/tenbruggencatenummer/03545,https://images.memorix.nl/rce/thumb/350x350/3affcb97-3693-a760-206a-6c2001d0fa5e.jpg,korenmolen,POINT (33053.999999778345 396750.9999957736),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/3affcb97-3693-a760-206a-6c2001d0fa5e.jpg,1896
Molens.887,887,d'Arke,Oostkapelle,windmolen,korenmolen,ronde stenen stellingmolen,bestaand,42163,03548,https://zoeken.allemolens.nl/tenbruggencatenummer/03548,https://images.memorix.nl/rce/thumb/350x350/4268d951-e4e6-a30d-ddaa-e9e9049870eb.jpg,korenmolen,POINT (28088.00000017308 399212.0000025819),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/4268d951-e4e6-a30d-ddaa-e9e9049870eb.jpg,1858
Molens.888,888,Weltevreden,Domburg,windmolen,korenmolen,ronde stenen grondzeiler,bestaand,13207,03549,https://zoeken.allemolens.nl/tenbruggencatenummer/03549,https://images.memorix.nl/rce/thumb/350x350/4645c3e1-5f02-850f-1613-8c3de30a3409.jpg,korenmolen,POINT (24165.00000010486 398579.9999975884),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/4645c3e1-5f02-850f-1613-8c3de30a3409.jpg,1817
Molens.889,889,Molen van Aagtekerke,Aagtekerke,windmolen,korenmolen,6-kante grondzeiler,bestaand,28108,03550,https://zoeken.allemolens.nl/tenbruggencatenummer/03550,https://images.memorix.nl/rce/thumb/350x350/73420a05-7329-4080-9537-4174145ad7c0.jpg,korenmolen,POINT (24795.00000041169 396714.00000483147),Frank Terpstra (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/73420a05-7329-4080-9537-4174145ad7c0.jpg,1801
Molens.890,890,De Noorman,Westkapelle,windmolen,korenmolen,ronde stenen stellingmolen,bestaand,38851,03551,https://zoeken.allemolens.nl/tenbruggencatenummer/03551,https://images.memorix.nl/rce/thumb/350x350/da6dfb2e-cd7f-fa80-c61b-446446a581a6.jpg,korenmolen,POINT (20018.000000211527 395252.0000052937),Frank Terpstra (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/da6dfb2e-cd7f-fa80-c61b-446446a581a6.jpg,1852
Molens.891,891,Molen van Zoutelande,Zoutelande,windmolen,korenmolen,ronde stenen grondzeiler,bestaand,36865,03554,https://zoeken.allemolens.nl/tenbruggencatenummer/03554,https://images.memorix.nl/rce/thumb/350x350/87e6d443-3335-e2d1-400d-06b5f5f93803.jpg,korenmolen,POINT (22833.99999972823 392132.9999992288),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/87e6d443-3335-e2d1-400d-06b5f5f93803.jpg,1722
Molens.892,892,De Lelie,Koudekerke,windmolen,koren- pelmolen,ronde stenen stellingmolen,bestaand,36862,03555,https://zoeken.allemolens.nl/tenbruggencatenummer/03555,https://images.memorix.nl/rce/thumb/350x350/c82a5272-b689-39c4-7d8e-e0980cb67989.jpg,koren-/industriemolen,POINT (28237.00000009178 389675.00000432984),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/c82a5272-b689-39c4-7d8e-e0980cb67989.jpg,1872
Molens.893,893,Molen van Biggekerke,Biggekerke,windmolen,korenmolen,ronde stenen grondzeiler,bestaand,36859,03556,https://zoeken.allemolens.nl/tenbruggencatenummer/03556,https://images.memorix.nl/rce/thumb/350x350/516d4829-ad12-b372-2b9a-39467c27aca5.jpg,korenmolen,POINT (26224.99999996001 391464.99999547645),Frank Terpstra (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/516d4829-ad12-b372-2b9a-39467c27aca5.jpg,1712
Molens.894,894,Molen van Meliskerke,Meliskerke,windmolen,korenmolen,ronde stenen grondzeiler,bestaand,28120,03557,https://zoeken.allemolens.nl/tenbruggencatenummer/03557,https://images.memorix.nl/rce/thumb/350x350/8c6c382a-c6b1-1554-6946-80ffbbcf8988.jpg,korenmolen,POINT (25221.999999734646 393607.9999986567),Frank Terpstra (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/8c6c382a-c6b1-1554-6946-80ffbbcf8988.jpg,1801
Molens.895,895,'t Welvaaren van Grijpskerke,Grijpskerke,windmolen,korenmolen,ronde stenen grondzeiler,bestaand,geen  rijksmonument,03558,https://zoeken.allemolens.nl/tenbruggencatenummer/03558,https://images.memorix.nl/rce/thumb/350x350/6dbe7dce-91bd-3fb6-16b4-cbadfa500c0e.jpg,korenmolen,POINT (28279.000000198022 395217.00000220025),IJ.Th. Heins (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/6dbe7dce-91bd-3fb6-16b4-cbadfa500c0e.jpg,1801
Molens.896,896,De Hoop,Sint Laurens / Middelburg,windmolen,korenmolen,ronde stenen stellingmolen,restant,522578,03559,https://zoeken.allemolens.nl/tenbruggencatenummer/03559,https://images.memorix.nl/rce/thumb/350x350/e9ecf954-aa60-e9e2-5ffa-05a604c4f3d8.jpg,korenmolen,POINT (31388.00000038353 394405.0000024228),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/e9ecf954-aa60-e9e2-5ffa-05a604c4f3d8.jpg,1721
